id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,input pressure,96,49,34,61,324,ship,baseline,monotonic-signal,raise-signal
m002,g002,state drift,109,22,22,92,440,ship,edge,drag-penalty,drop-slack
m003,g003,review cost,36,63,24,35,122,watch,recovery,confidence-floor,raise-drag
m004,g004,decision risk,47,45,16,32,185,ship,negative,lane-boundary,lower-confidence
m005,g005,input pressure,109,39,17,98,488,ship,baseline,monotonic-signal,raise-signal
m006,g006,state drift,86,27,19,43,319,ship,edge,drag-penalty,drop-slack
m007,g007,review cost,82,40,50,20,138,watch,recovery,confidence-floor,raise-drag
m008,g008,decision risk,84,44,14,43,353,ship,negative,lane-boundary,lower-confidence
m009,g009,input pressure,53,13,43,78,88,hold,baseline,monotonic-signal,raise-signal
m010,g010,state drift,72,59,38,94,251,ship,edge,drag-penalty,drop-slack
m011,g011,review cost,89,31,44,20,187,ship,recovery,confidence-floor,raise-drag
m012,g012,decision risk,57,49,38,61,148,watch,negative,lane-boundary,lower-confidence
m013,g013,input pressure,98,61,9,105,513,ship,baseline,monotonic-signal,raise-signal
m014,g014,state drift,64,23,27,39,183,ship,edge,drag-penalty,drop-slack
m015,g015,review cost,99,23,45,97,291,ship,recovery,confidence-floor,raise-drag
m016,g016,decision risk,76,20,45,31,130,watch,negative,lane-boundary,lower-confidence
m017,g017,input pressure,77,21,8,65,354,ship,baseline,monotonic-signal,raise-signal
m018,g018,state drift,68,13,12,80,305,ship,edge,drag-penalty,drop-slack
m019,g019,review cost,115,28,43,92,365,ship,recovery,confidence-floor,raise-drag
m020,g020,decision risk,98,33,8,47,432,ship,negative,lane-boundary,lower-confidence
m021,g021,input pressure,58,73,16,91,316,ship,baseline,monotonic-signal,raise-signal
m022,g022,state drift,116,49,22,34,437,ship,edge,drag-penalty,drop-slack
m023,g023,review cost,65,56,12,44,300,ship,recovery,confidence-floor,raise-drag
m024,g024,decision risk,43,57,19,84,218,ship,negative,lane-boundary,lower-confidence
m025,g025,input pressure,45,41,7,42,228,ship,baseline,monotonic-signal,raise-signal
m026,g026,state drift,80,8,44,105,213,ship,edge,drag-penalty,drop-slack
m027,g027,review cost,61,46,50,55,95,hold,recovery,confidence-floor,raise-drag
m028,g028,decision risk,99,27,44,64,267,ship,negative,lane-boundary,lower-confidence
m029,g029,input pressure,87,20,4,93,441,ship,baseline,monotonic-signal,raise-signal
m030,g030,state drift,115,43,28,105,468,ship,edge,drag-penalty,drop-slack
m031,g031,review cost,49,38,48,73,67,hold,recovery,confidence-floor,raise-drag
m032,g032,decision risk,40,68,28,91,179,watch,negative,lane-boundary,lower-confidence
m033,g033,input pressure,71,50,23,38,257,ship,baseline,monotonic-signal,raise-signal
m034,g034,state drift,77,33,22,96,327,ship,edge,drag-penalty,drop-slack
m035,g035,review cost,88,43,30,43,288,ship,recovery,confidence-floor,raise-drag
m036,g036,decision risk,53,45,36,51,128,watch,negative,lane-boundary,lower-confidence
m037,g037,input pressure,48,49,12,79,260,ship,baseline,monotonic-signal,raise-signal
m038,g038,state drift,35,7,23,91,123,watch,edge,drag-penalty,drop-slack
m039,g039,review cost,37,75,37,59,97,hold,recovery,confidence-floor,raise-drag
m040,g040,decision risk,85,36,35,77,278,ship,negative,lane-boundary,lower-confidence
m041,g041,input pressure,122,54,39,33,380,ship,baseline,monotonic-signal,raise-signal
m042,g042,state drift,42,55,21,43,161,watch,edge,drag-penalty,drop-slack
