id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,input pressure,87,49,34,61,288,ship,baseline,monotonic-signal
g002,state drift,109,33,22,92,451,ship,edge,drag-penalty
g003,review cost,36,63,17,35,157,watch,recovery,confidence-floor
g004,decision risk,47,45,16,45,198,ship,negative,lane-boundary
g005,input pressure,100,39,17,98,452,ship,baseline,monotonic-signal
g006,state drift,86,38,19,43,330,ship,edge,drag-penalty
g007,review cost,82,40,43,20,173,watch,recovery,confidence-floor
g008,decision risk,84,44,14,56,366,ship,negative,lane-boundary
g009,input pressure,44,13,43,78,52,hold,baseline,monotonic-signal
g010,state drift,72,70,38,94,262,ship,edge,drag-penalty
g011,review cost,89,31,37,20,222,ship,recovery,confidence-floor
g012,decision risk,57,49,38,74,161,watch,negative,lane-boundary
g013,input pressure,89,61,9,105,477,ship,baseline,monotonic-signal
g014,state drift,64,34,27,39,194,ship,edge,drag-penalty
g015,review cost,99,23,38,97,326,ship,recovery,confidence-floor
g016,decision risk,76,20,45,44,143,watch,negative,lane-boundary
g017,input pressure,68,21,8,65,318,ship,baseline,monotonic-signal
g018,state drift,68,24,12,80,316,ship,edge,drag-penalty
g019,review cost,115,28,36,92,400,ship,recovery,confidence-floor
g020,decision risk,98,33,8,60,445,ship,negative,lane-boundary
g021,input pressure,49,73,16,91,280,ship,baseline,monotonic-signal
g022,state drift,116,60,22,34,448,ship,edge,drag-penalty
g023,review cost,65,56,5,44,335,ship,recovery,confidence-floor
g024,decision risk,43,57,19,97,231,ship,negative,lane-boundary
g025,input pressure,36,41,7,42,192,ship,baseline,monotonic-signal
g026,state drift,80,19,44,105,224,ship,edge,drag-penalty
g027,review cost,61,46,43,55,130,watch,recovery,confidence-floor
g028,decision risk,99,27,44,77,280,ship,negative,lane-boundary
g029,input pressure,78,20,4,93,405,ship,baseline,monotonic-signal
g030,state drift,115,54,28,105,479,ship,edge,drag-penalty
g031,review cost,49,38,41,73,102,hold,recovery,confidence-floor
g032,decision risk,40,68,28,104,192,ship,negative,lane-boundary
g033,input pressure,62,50,23,38,221,ship,baseline,monotonic-signal
g034,state drift,77,44,22,96,338,ship,edge,drag-penalty
g035,review cost,88,43,23,43,323,ship,recovery,confidence-floor
g036,decision risk,53,45,36,64,141,watch,negative,lane-boundary
g037,input pressure,39,49,12,79,224,ship,baseline,monotonic-signal
g038,state drift,35,18,23,91,134,watch,edge,drag-penalty
g039,review cost,37,75,30,59,132,watch,recovery,confidence-floor
g040,decision risk,85,36,35,90,291,ship,negative,lane-boundary
g041,input pressure,113,54,39,33,344,ship,baseline,monotonic-signal
g042,state drift,42,66,21,43,172,watch,edge,drag-penalty
g043,review cost,98,39,35,96,352,ship,recovery,confidence-floor
g044,decision risk,42,28,43,41,22,hold,negative,lane-boundary
g045,input pressure,105,25,7,104,514,ship,baseline,monotonic-signal
g046,state drift,52,26,32,54,128,watch,edge,drag-penalty
g047,review cost,117,29,4,76,553,ship,recovery,confidence-floor
g048,decision risk,109,33,34,92,391,ship,negative,lane-boundary
g049,input pressure,109,38,29,104,433,ship,baseline,monotonic-signal
g050,state drift,68,8,28,72,212,ship,edge,drag-penalty
g051,review cost,51,65,29,103,227,ship,recovery,confidence-floor
g052,decision risk,90,61,31,37,303,ship,negative,lane-boundary
g053,input pressure,69,62,13,95,368,ship,baseline,monotonic-signal
g054,state drift,106,46,26,42,382,ship,edge,drag-penalty
g055,review cost,84,24,13,63,358,ship,recovery,confidence-floor
g056,decision risk,77,51,8,78,397,ship,negative,lane-boundary
g057,input pressure,33,32,7,90,219,ship,baseline,monotonic-signal
g058,state drift,102,25,8,58,451,ship,edge,drag-penalty
g059,review cost,52,59,21,89,251,ship,recovery,confidence-floor
g060,decision risk,31,43,39,32,4,hold,negative,lane-boundary
g061,input pressure,68,73,8,42,347,ship,baseline,monotonic-signal
g062,state drift,90,55,15,95,435,ship,edge,drag-penalty
g063,review cost,81,49,20,40,313,ship,recovery,confidence-floor
g064,decision risk,103,48,24,103,443,ship,negative,lane-boundary
g065,input pressure,30,50,6,53,193,ship,baseline,monotonic-signal
g066,state drift,41,54,20,75,193,ship,edge,drag-penalty
g067,review cost,94,23,28,91,350,ship,recovery,confidence-floor
g068,decision risk,80,10,34,103,263,ship,negative,lane-boundary
g069,input pressure,76,41,17,71,331,ship,baseline,monotonic-signal
g070,state drift,78,59,31,102,318,ship,edge,drag-penalty
g071,review cost,38,71,19,36,164,watch,recovery,confidence-floor
g072,decision risk,66,44,14,94,332,ship,negative,lane-boundary
g073,input pressure,83,33,13,41,341,ship,baseline,monotonic-signal
g074,state drift,51,30,14,62,226,ship,edge,drag-penalty
g075,review cost,83,31,16,77,360,ship,recovery,confidence-floor
g076,decision risk,58,34,40,89,155,watch,negative,lane-boundary
g077,input pressure,93,38,11,57,412,ship,baseline,monotonic-signal
g078,state drift,70,43,40,88,211,ship,edge,drag-penalty
g079,review cost,62,13,35,31,117,hold,recovery,confidence-floor
g080,decision risk,62,70,34,41,189,ship,negative,lane-boundary
g081,input pressure,109,66,35,94,421,ship,baseline,monotonic-signal
g082,state drift,92,67,6,39,444,ship,edge,drag-penalty
g083,review cost,43,51,24,102,205,ship,recovery,confidence-floor
g084,decision risk,110,29,35,52,346,ship,negative,lane-boundary
g085,input pressure,59,56,42,74,156,watch,baseline,monotonic-signal
g086,state drift,37,37,5,90,250,ship,edge,drag-penalty
g087,review cost,30,30,9,102,207,ship,recovery,confidence-floor
g088,decision risk,74,64,33,70,265,ship,negative,lane-boundary
g089,input pressure,55,48,5,101,344,ship,baseline,monotonic-signal
g090,state drift,93,8,13,35,350,ship,edge,drag-penalty
g091,review cost,72,60,19,93,346,ship,recovery,confidence-floor
g092,decision risk,109,54,44,40,310,ship,negative,lane-boundary
g093,input pressure,43,53,16,61,206,ship,baseline,monotonic-signal
g094,state drift,34,55,4,76,247,ship,edge,drag-penalty
g095,review cost,56,59,41,88,166,watch,recovery,confidence-floor
g096,decision risk,71,28,40,56,168,watch,negative,lane-boundary
